N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,vit,fc16/MatMul,2950424,152,33126231691.636368,10729251.966942146,464781312,464781312,31870718537.142857,995959954.285714,1239079862.2526565,232390656,1024,65536,16384,32768,16,4.286,4.455
16,32,8,2,vit,fc17/MatMul,1588710,102,20593387362.46154,7099841.746898264,464781312,464781312,21230010896.51613,663437840.516129,902928338.2630272,232390656,1024,65536,16384,32768,16,3.806,3.692
16,32,8,2,vit,fc18/MatMul,453963,75,5164236800.0,1703563.6363636362,154927104,154927104,9126614853.818182,285206714.1818181,364373829.81818175,77463552,1024,65536,16384,32768,16,4.909,2.778
16,32,8,2,vit,fc19/MatMul,2723371,43,36686738227.200005,11695512.278709674,1859125248,1859125248,23988712877.419357,749647277.4193549,1690905413.6980646,929562624,1024,65536,16384,32768,16,3.226,4.933
16,32,8,2,vit,fc20/MatMul,1815625,73,32094372702.31579,10232466.083102494,929562624,929562624,21565852876.8,673932902.4,1148946680.4831023,464781312,1024,65536,16384,32768,16,2.9,4.316
16,32,8,2,vit,fc21/MatMul,2496513,129,27267170304.000004,9058759.111111112,464781312,464781312,24540453273.6,766889164.8000001,1008338579.9111112,232390656,1024,65536,16384,32768,16,4.4,4.889
16,32,8,2,vit,fc22/MatMul,832239,111,7722520260.923078,2584908.0426035505,154927104,154927104,8366063616.0,261439488.0,341487948.04260355,77463552,1024,65536,16384,32768,16,4.5,4.154
16,32,8,2,vit,fc23/MatMul,2420833,97,27041821789.090908,8913514.994096812,619708416,619708416,33995433106.285717,1062357284.5714284,1381125007.5655253,309854208,1024,65536,16384,32768,16,4.571,3.636
16,32,8,2,vit,fc24/MatMul,2042629,133,27090110756.571423,9335354.894248608,464781312,464781312,29069958423.272728,908436200.7272727,1150162211.6215217,232390656,1024,65536,16384,32768,16,3.909,3.643
16,32,8,2,vit,fc25/MatMul,1588714,106,21194027827.2,7439773.56387097,464781312,464781312,20510349510.193542,640948422.1935483,880778851.7574193,232390656,1024,65536,16384,32768,16,3.677,3.8
16,32,8,2,vit,fc26/MatMul,529634,98,7082381897.142857,2293760.0,154927104,154927104,6197084160.0,193658880.0,273416192.0,77463552,1024,65536,16384,32768,16,3.333,3.81
16,32,8,2,vit,fc27/MatMul,1815633,81,21247145691.428574,7409973.781512605,619708416,619708416,26683915324.23529,833872353.8823531,1151136535.6638656,309854208,1024,65536,16384,32768,16,3.588,2.857
16,32,8,2,vit,fc28/MatMul,2042633,137,29746003968.0,9698067.69230769,464781312,464781312,23453580051.692307,732924376.6153846,975013100.3076924,232390656,1024,65536,16384,32768,16,3.154,4.0
16,32,8,2,vit,fc29/MatMul,1361744,80,16438581140.210526,5525458.161108034,464781312,464781312,21417122856.96,669285089.28,907201203.441108,232390656,1024,65536,16384,32768,16,3.84,2.947
16,32,8,2,vit,fc30/MatMul,529632,96,6739329024.0,2244832.0,154927104,154927104,6197084160.0,193658880.0,273367264.0,77463552,1024,65536,16384,32768,16,3.333,3.625
16,32,8,2,vit,fc31/MatMul,2118243,99,25496574829.714283,9219097.81512605,619708416,619708416,27558797793.882355,861212431.0588235,1180285736.8739495,309854208,1024,65536,16384,32768,16,3.706,3.429
16,32,8,2,vit,fc32/MatMul,1588740,132,26647461888.0,9325803.789473685,464781312,464781312,23483687343.15789,733865229.4736843,975581689.263158,232390656,1024,65536,16384,32768,16,3.158,3.583
16,32,8,2,vit,fc33/MatMul,1588709,101,20854535390.608696,7096726.502835539,464781312,464781312,19985596416.0,624549888.0,864037270.5028355,232390656,1024,65536,16384,32768,16,3.583,3.739
16,32,8,2,vit,fc34/MatMul,832244,116,8311383461.647059,2701489.162629758,154927104,154927104,8450569309.090908,264080290.90909088,344245332.0717206,77463552,1024,65536,16384,32768,16,4.545,4.471
16,32,8,2,vit,fc35/MatMul,2420858,122,34478322781.09091,11526162.464312548,619708416,619708416,25689730699.636364,802804084.3636363,1124184454.8279488,309854208,1024,65536,16384,32768,16,3.455,4.636
16,32,8,2,vit,fc36/MatMul,3404323,163,34393817088.0,11548440.0,464781312,464781312,31605129216.0,987660288.0,1231599384.0,232390656,1024,65536,16384,32768,16,4.25,4.625
16,32,8,2,vit,fc37/MatMul,1361763,99,20524742737.92,6932201.472000001,464781312,464781312,19985596416.0,624549888.0,863872745.472,232390656,1024,65536,16384,32768,16,3.583,3.68
16,32,8,2,vit,fc38/MatMul,378327,87,5577375744.0,2018304.0000000005,154927104,154927104,5239352971.636363,163729780.36363634,243211636.36363637,77463552,1024,65536,16384,32768,16,2.818,3.0
16,32,8,2,vit,fc39/MatMul,3026046,126,34120416316.23529,11866032.183573116,619708416,619708416,26223450866.526318,819482839.5789473,1141203079.7625203,309854208,1024,65536,16384,32768,16,3.526,4.588
16,32,8,2,vit,fc40/MatMul,2042610,114,24168628224.0,7964509.090909092,464781312,464781312,29069958423.272728,908436200.7272727,1148791365.818182,232390656,1024,65536,16384,32768,16,3.909,3.25
16,32,8,2,vit,fc41/MatMul,1588706,98,21339524585.73913,6853121.309462916,464781312,464781312,20341017419.29412,635656794.3529412,874900571.6624041,232390656,1024,65536,16384,32768,16,3.647,3.826
16,32,8,2,vit,fc42/MatMul,529627,91,5990514688.0,2106016.3232323234,154927104,154927104,7605512378.181818,237672261.81818184,317241830.14141417,77463552,1024,65536,16384,32768,16,4.091,3.222
16,32,8,2,vit,fc43/MatMul,2420834,98,26957316096.0,9002342.4,619708416,619708416,34207904563.2,1068997017.6,1387853568.0,309854208,1024,65536,16384,32768,16,4.6,3.625
16,32,8,2,vit,fc44/MatMul,2950414,142,29233141830.620693,10000620.214030914,464781312,464781312,30528793546.10526,954024798.3157892,1196416074.5298202,232390656,1024,65536,16384,32768,16,4.105,3.931
16,32,8,2,vit,fc45/MatMul,2042576,80,24434217545.14286,8236470.857142858,1394343936,1394343936,23903038902.857143,373484982.8571428,1078893421.7142856,697171968,1024,65536,16384,32768,16,4.286,4.381
16,32,8,2,vit,fc46/MatMul,605291,107,6929466833.454545,2505716.1520661158,154927104,154927104,7250588467.200001,226580889.6,306550157.75206614,77463552,1024,65536,16384,32768,16,3.9,3.727
16,32,8,2,vit,fc47/MatMul,3328664,152,41313894400.0,14373420.246913582,619708416,619708416,30737537433.599995,960548044.8,1284775673.0469136,309854208,1024,65536,16384,32768,16,4.133,5.556
16,32,8,2,vit,fc48/MatMul,3631146,42,34152819370.66666,11225444.784636484,1859125248,1859125248,36356227072.0,1136132096.0,2076920164.7846365,929562624,1024,65536,16384,32768,16,4.889,4.593
16,32,8,2,vit,fc49/MatMul,4086,502,48395815.38461538,3086340.039447732,1048576,1048576,49283072.0,48128.0,3658756.039447732,524288,1024,65536,16384,32768,16,3.917,3.846
16,32,8,2,rte,fc0/MatMul,491643,123,5315022028.8,2877315.339130435,100663296,100663296,5041918130.086956,157559941.56521738,210768904.9043478,50331648,1024,65536,16384,32768,16,4.174,4.4
16,32,8,2,rte,fc1/MatMul,344159,95,4127195136.000001,2200661.333333333,100663296,100663296,4831838207.999999,150994943.99999997,203527253.3333333,50331648,1024,65536,16384,32768,16,4.0,3.417
16,32,8,2,rte,fc2/MatMul,295021,109,4675972459.354839,2572731.271592092,100663296,100663296,3261490790.4,101921587.2,154825966.47159207,50331648,1024,65536,16384,32768,16,2.7,3.871
16,32,8,2,rte,fc3/MatMul,491621,101,4742359722.666666,2325730.150891632,100663296,100663296,6845104127.999999,213909504.0,266566882.15089163,50331648,1024,65536,16384,32768,16,5.667,3.926
16,32,8,2,rte,fc4/MatMul,1966212,132,25125558681.6,12495530.666666668,402653184,402653184,18253611008.0,570425344.0,784247466.6666666,201326592,1024,65536,16384,32768,16,3.778,5.2
16,32,8,2,rte,fc5/MatMul,1179719,71,18758901278.11765,9974910.99763249,603979776,603979776,12715363705.263157,397355115.78947365,709319914.7871062,301989888,1024,65536,16384,32768,16,2.632,3.882
16,32,8,2,rte,fc6/MatMul,393324,108,4704684570.947368,2533647.1756232684,100663296,100663296,4187593113.6,130862284.8,183727579.97562328,50331648,1024,65536,16384,32768,16,3.467,3.895
16,32,8,2,rte,fc7/MatMul,393330,114,5218385264.64,2671048.4921379318,100663296,100663296,4415300431.4482765,137978138.48275864,190980834.97489655,50331648,1024,65536,16384,32768,16,3.655,4.32
16,32,8,2,rte,fc8/MatMul,295011,99,4196070022.7368417,2304970.1052631577,100663296,100663296,4263386654.117647,133230832.94117647,185867451.0464396,50331648,1024,65536,16384,32768,16,3.529,3.474
16,32,8,2,rte,fc9/MatMul,442406,38,5116063984.941176,2552034.7681660894,301989888,301989888,4529848320.0,141557760.0,295104738.76816607,150994944,1024,65536,16384,32768,16,3.75,4.235
16,32,8,2,rte,fc10/MatMul,2162797,109,19810536652.8,10177797.787826084,402653184,402653184,21428152052.869568,669629751.652174,881134141.44,201326592,1024,65536,16384,32768,16,4.435,4.1
16,32,8,2,rte,fc11/MatMul,2654289,81,21904333209.6,11190140.928,603979776,603979776,25125558681.6,785173708.8,1098353737.728,301989888,1024,65536,16384,32768,16,5.2,4.533
16,32,8,2,rte,fc12/MatMul,344162,98,3995558518.1538463,2273197.595266272,100663296,100663296,4187593113.6,130862284.8,183467130.3952663,50331648,1024,65536,16384,32768,16,3.467,3.308
16,32,8,2,rte,fc13/MatMul,344163,99,4563402752.0,2297856.0,100663296,100663296,4400424082.285715,137513252.5714286,190142756.5714286,50331648,1024,65536,16384,32768,16,3.643,3.778
16,32,8,2,rte,fc14/MatMul,344172,108,5090686683.428572,2524525.7142857146,100663296,100663296,3865470566.4,120795955.20000002,173652128.91428572,50331648,1024,65536,16384,32768,16,3.2,4.214
16,32,8,2,rte,fc15/MatMul,393353,137,6039797760.0,3246410.3225806444,100663296,100663296,3818710841.8064513,119334713.80645162,172912772.12903225,50331648,1024,65536,16384,32768,16,3.161,5.0
16,32,8,2,rte,fc16/MatMul,1376354,98,17906223947.294117,9132787.754935885,402653184,402653184,16769320839.529411,524041276.2352941,734500655.99023,201326592,1024,65536,16384,32768,16,3.471,3.706
16,32,8,2,rte,fc17/MatMul,2359335,39,20442392418.46154,10557500.591715977,1207959552,1207959552,21962900945.454544,686340654.5454545,1300877931.1371703,603979776,1024,65536,16384,32768,16,4.545,4.231
16,32,8,2,rte,fc18/MatMul,540776,104,4553078311.384615,2390634.0355029586,100663296,100663296,6149612264.727273,192175383.27272728,244897665.30823025,50331648,1024,65536,16384,32768,16,5.091,3.769
16,32,8,2,rte,fc19/MatMul,344158,94,4141575606.857144,2190774.8571428573,100663296,100663296,4465789858.909091,139555933.0909091,192078355.948052,50331648,1024,65536,16384,32768,16,3.697,3.429
16,32,8,2,rte,fc20/MatMul,589866,42,5435817984.0,2828826.9473684207,301989888,301989888,5721913667.368421,178809802.10526314,332633573.0526316,150994944,1024,65536,16384,32768,16,4.737,4.5
16,32,8,2,rte,fc21/MatMul,393337,121,5153960755.2,2833485.368888889,100663296,100663296,4509715660.8,140928614.39999998,194093747.7688889,50331648,1024,65536,16384,32768,16,3.733,4.267
16,32,8,2,rte,fc22/MatMul,1572952,88,14934772642.90909,8102632.727272726,402653184,402653184,21628228169.142857,675882130.2857143,885311355.012987,201326592,1024,65536,16384,32768,16,4.476,3.091
16,32,8,2,rte,fc23/MatMul,1179713,65,16566302427.42857,9031719.596133191,603979776,603979776,16784280090.947369,524508752.84210527,835530360.4382384,301989888,1024,65536,16384,32768,16,3.474,3.429
16,32,8,2,rte,fc24/MatMul,442407,39,5073430118.400001,2632089.6,301989888,301989888,4742359722.666666,148198741.3333333,301825774.9333333,150994944,1024,65536,16384,32768,16,3.926,4.2
16,32,8,2,rte,fc25/MatMul,393325,109,4598039585.032258,2538050.3841831423,100663296,100663296,4429185024.0,138412032.0,191281730.38418317,50331648,1024,65536,16384,32768,16,3.667,3.806
16,32,8,2,rte,fc26/MatMul,245833,73,3087007744.0,1677353.0864197528,100663296,100663296,4127195136.0,128974848.0,180983849.08641976,50331648,1024,65536,16384,32768,16,3.417,2.556
16,32,8,2,rte,fc27/MatMul,442419,51,6522981580.8,3523461.12,301989888,301989888,4371663140.571428,136614473.14285713,291132878.26285714,150994944,1024,65536,16384,32768,16,3.619,5.4
16,32,8,2,rte,fc28/MatMul,1769541,69,16984643397.818182,9288476.85818182,1207959552,1207959552,20486994001.92,320109281.28000003,933377534.138182,603979776,1024,65536,16384,32768,16,4.24,3.515
16,32,8,2,rte,fc29/MatMul,1327226,122,16911433728.0,8515584.0,301989888,301989888,18522046464.0,578813952.0,738324480.0,150994944,1024,65536,16384,32768,16,3.833,3.5
16,32,8,2,rte,fc30/MatMul,344175,111,5116063984.941176,2607020.672473452,100663296,100663296,3998762654.896552,124961332.96551728,177900001.6379907,50331648,1024,65536,16384,32768,16,3.31,4.235
16,32,8,2,rte,fc31/MatMul,393324,108,4618668875.294117,2514822.386427056,100663296,100663296,4520106710.709678,141253334.70967743,194099805.09610447,50331648,1024,65536,16384,32768,16,3.742,3.824
16,32,8,2,rte,fc32/MatMul,442407,39,4831838208.0,2601545.1428571427,301989888,301989888,4486706907.428571,140209590.85714287,293806080.0,150994944,1024,65536,16384,32768,16,3.714,4.0
16,32,8,2,rte,fc33/MatMul,688259,131,5849067304.421051,3041535.290858725,100663296,100663296,7247757312.0,226492416.0,279865599.29085875,50331648,1024,65536,16384,32768,16,6.0,4.842
16,32,8,2,rte,fc34/MatMul,1179747,99,18554258718.72,9234713.506909093,402653184,402653184,16691804718.545452,521618897.45454544,732180202.9614545,201326592,1024,65536,16384,32768,16,3.455,3.84
16,32,8,2,rte,fc35/MatMul,1622170,154,22033182228.480003,10897352.294400005,301989888,301989888,18253611008.0,570425344.0,732317640.2944,150994944,1024,65536,16384,32768,16,3.778,4.56
16,32,8,2,rte,fc36/MatMul,393310,94,4187593113.6,2175530.408080807,100663296,100663296,4758628538.181818,148707141.8181818,201214320.22626263,50331648,1024,65536,16384,32768,16,3.939,3.467
16,32,8,2,rte,fc37/MatMul,442432,64,4127195136.0,2155803.428571428,301989888,301989888,6212363410.285713,97068178.28571428,250218925.7142857,150994944,1024,65536,16384,32768,16,5.143,3.417
16,32,8,2,rte,fc38/MatMul,295019,107,4469450342.400001,2505154.56,100663296,100663296,3724541952.0,116391936.0,169228738.56,50331648,1024,65536,16384,32768,16,3.083,3.7
16,32,8,2,rte,fc39/MatMul,393339,123,5258176873.411765,2899190.5091448342,100663296,100663296,4141575606.8571424,129424237.7142857,182655076.2234305,50331648,1024,65536,16384,32768,16,3.429,4.353
16,32,8,2,rte,fc40/MatMul,1966230,150,26355481134.545456,14217520.661157029,402653184,402653184,20401094656.0,637534208.0,853078320.661157,201326592,1024,65536,16384,32768,16,4.222,5.455
16,32,8,2,rte,fc41/MatMul,1474625,65,16911433728.0,8974757.647058824,603979776,603979776,19327352832.0,603979776.0,914944421.6470588,301989888,1024,65536,16384,32768,16,4.0,3.5
16,32,8,2,rte,fc42/MatMul,295011,99,4227858432.0,2314690.5600000005,100663296,100663296,3768833802.24,117776056.32,170422394.88,50331648,1024,65536,16384,32768,16,3.12,3.5
16,32,8,2,rte,fc43/MatMul,393317,101,4263386654.117647,2351132.3460207614,100663296,100663296,4831838208.0,150994944.0,203677724.3460208,50331648,1024,65536,16384,32768,16,4.0,3.529
16,32,8,2,rte,fc44/MatMul,540784,112,4831838208.0,2594556.0371517027,100663296,100663296,6110854204.235294,190964193.88235292,243890397.91950464,50331648,1024,65536,16384,32768,16,5.059,4.0
16,32,8,2,rte,fc45/MatMul,442440,72,4924758173.538462,2464836.3033889187,301989888,301989888,5161281722.181818,80645026.9090909,234104807.21247983,150994944,1024,65536,16384,32768,16,4.273,4.077
16,32,8,2,rte,fc46/MatMul,1572967,103,17394617548.8,9625927.680000002,402653184,402653184,17946827629.714287,560838363.4285715,771790883.1085714,201326592,1024,65536,16384,32768,16,3.714,3.6
16,32,8,2,rte,fc47/MatMul,1327258,154,21398140635.428574,10927100.312124852,301989888,301989888,13642837293.17647,426338665.4117646,588260709.7238895,150994944,1024,65536,16384,32768,16,2.824,4.429
16,32,8,2,rte,fc48/MatMul,540794,122,5594760030.31579,2851965.754385965,100663296,100663296,5100273664.0,159383552.0,212567165.754386,50331648,1024,65536,16384,32768,16,4.222,4.632
16,32,8,2,rte,fc49/MatMul,344161,97,4152360960.0,2273526.3157894737,100663296,100663296,3941762748.631579,123180085.89473684,175785260.2105263,50331648,1024,65536,16384,32768,16,3.263,3.438
16,32,8,2,rte,fc50/MatMul,442406,38,5041918130.086956,2577590.8478005417,301989888,301989888,4505362653.405405,140792582.9189189,294365117.76671946,150994944,1024,65536,16384,32768,16,3.73,4.174
16,32,8,2,rte,fc51/MatMul,491630,110,4966055936.0,2552852.4216524214,100663296,100663296,5389358001.230769,168417437.53846154,221301937.96011397,50331648,1024,65536,16384,32768,16,4.462,4.111
16,32,8,2,rte,fc52/MatMul,1179737,89,16691804718.545452,8305759.508854779,402653184,402653184,15530908525.714289,485340891.4285714,694973242.9374262,201326592,1024,65536,16384,32768,16,3.214,3.455
16,32,8,2,rte,fc53/MatMul,2211987,147,20327043495.724136,10335440.95856581,301989888,301989888,23044151453.53846,720129732.9230769,881460117.8816427,150994944,1024,65536,16384,32768,16,4.769,4.207
16,32,8,2,rte,fc54/MatMul,393319,103,4282765684.363636,2384998.3230653643,100663296,100663296,4941652712.727273,154426647.27272728,207143293.59579265,50331648,1024,65536,16384,32768,16,4.091,3.545
16,32,8,2,rte,fc55/MatMul,295016,104,4831838208.0,2433024.0,100663296,100663296,4227858432.0,132120576.0,184885248.0,50331648,1024,65536,16384,32768,16,3.5,4.0
16,32,8,2,rte,fc56/MatMul,540784,112,5143569705.290322,2611415.8981829826,100663296,100663296,5482277966.769231,171321186.46153846,224264250.35972145,50331648,1024,65536,16384,32768,16,4.538,4.258
16,32,8,2,rte,fc57/MatMul,393328,112,4742359722.666667,2632452.56515775,100663296,100663296,4127195136.0,128974848.0,181938948.56515777,50331648,1024,65536,16384,32768,16,3.417,3.926
16,32,8,2,rte,fc58/MatMul,1966207,127,22268471741.217392,11928633.625127235,402653184,402653184,19327352832.0,603979776.0,817235001.6251272,201326592,1024,65536,16384,32768,16,4.0,4.609
16,32,8,2,rte,fc59/MatMul,1474624,64,17394617548.8,8769945.599999998,603979776,603979776,18522046464.0,578813952.0,889573785.6,301989888,1024,65536,16384,32768,16,3.833,3.6
16,32,8,2,rte,fc60/MatMul,294985,73,3382286745.6,1659764.7359999996,100663296,100663296,5073430118.400001,158544691.20000002,210536103.936,50331648,1024,65536,16384,32768,16,4.2,2.8
16,32,8,2,rte,fc61/MatMul,344162,98,4026531840.0,2278865.454545454,100663296,100663296,4612209198.545455,144131537.45454547,196742050.9090909,50331648,1024,65536,16384,32768,16,3.818,3.333
16,32,8,2,rte,fc62/MatMul,491627,107,4936878169.043479,2479833.2163110995,100663296,100663296,5176969508.571428,161780297.14285713,214591778.35916823,50331648,1024,65536,16384,32768,16,4.286,4.087
16,32,8,2,rte,fc63/MatMul,344155,91,4026531840.0,2100169.6969696963,100663296,100663296,4152360960.0,129761280.0,182193097.6969697,50331648,1024,65536,16384,32768,16,3.438,3.333
16,32,8,2,rte,fc64/MatMul,1376360,104,19766610850.90909,9724784.132231403,402653184,402653184,17072495001.599998,533515468.8,744566844.9322313,201326592,1024,65536,16384,32768,16,3.533,4.091
16,32,8,2,rte,fc65/MatMul,1474615,55,14495514624.0,7483669.17293233,603979776,603979776,20344581928.42105,635768185.2631578,945241742.4360902,301989888,1024,65536,16384,32768,16,4.211,3.0
16,32,8,2,rte,fc66/MatMul,589857,33,4248685320.827586,2107766.6723288605,301989888,301989888,7938019913.142857,248063122.2857143,401165832.9580432,150994944,1024,65536,16384,32768,16,6.571,3.517
16,32,8,2,rte,fc67/MatMul,344166,102,4751307571.200001,2368307.2,100663296,100663296,4612209198.545455,144131537.45454547,196831492.65454543,50331648,1024,65536,16384,32768,16,3.818,3.933
16,32,8,2,rte,fc68/MatMul,344197,133,5575197932.307693,3144215.630769232,100663296,100663296,3768833802.24,117776056.32,171251919.95076925,50331648,1024,65536,16384,32768,16,3.12,4.615
16,32,8,2,rte,fc69/MatMul,442455,87,6039797760.0,3016594.285714286,301989888,301989888,4831838208.0,75497472.0,229509010.28571427,150994944,1024,65536,16384,32768,16,4.0,5.0
16,32,8,2,rte,fc70/MatMul,1179727,79,13958643712.0,7203002.181818182,402653184,402653184,18448836794.18182,576526149.8181819,785055744.0,201326592,1024,65536,16384,32768,16,3.818,2.889
16,32,8,2,rte,fc71/MatMul,1622174,158,22011707392.0,11224888.888888884,301989888,301989888,17515413504.0,547356672.0,709576504.8888888,150994944,1024,65536,16384,32768,16,3.625,4.556
16,32,8,2,rte,fc72/MatMul,4303,847,53926765.71428571,3571915.527950309,786432,786432,36107486.608695656,47014.956521739135,4012146.484472049,393216,1024,65536,16384,32768,16,3.826,5.714
16,32,8,2,rte,fc73/MatMul,264,88,115507.19999999998,7707.999999999999,17408,17408,98304.0,49152.0,73244.0,16384,1024,65536,16384,32768,16,4.0,4.7
16,32,8,2,wnli,fc0/MatMul,442442,74,4711042252.8,2513914.1485714284,301989888,301989888,5349535158.857143,83586486.85714287,237095345.0057143,150994944,1024,65536,16384,32768,16,4.429,3.9
16,32,8,2,wnli,fc1/MatMul,245840,80,3170893824.0,1846800.0000000005,100663296,100663296,3623878656.0,113246208.0,165424656.0,50331648,1024,65536,16384,32768,16,3.0,2.625
16,32,8,2,wnli,fc2/MatMul,344163,99,4601750674.285714,2295595.7422969188,100663296,100663296,4547612431.058824,142112888.47058824,194740132.21288517,50331648,1024,65536,16384,32768,16,3.765,3.81
16,32,8,2,wnli,fc3/MatMul,294992,80,3681400539.428571,1828865.547996976,100663296,100663296,4473924266.666667,139810133.3333333,191970646.88133028,50331648,1024,65536,16384,32768,16,3.704,3.048
16,32,8,2,wnli,fc4/MatMul,2556048,144,27380416512.0,13592608.507936507,402653184,402653184,21168053101.714287,661501659.4285715,876420859.9365079,201326592,1024,65536,16384,32768,16,4.381,5.667
16,32,8,2,wnli,fc5/MatMul,1474620,60,16609443840.0,8246700.0,603979776,603979776,17877801369.6,558681292.8,868917880.8,301989888,1024,65536,16384,32768,16,3.7,3.438
16,32,8,2,wnli,fc6/MatMul,540784,112,4978257547.636364,2599594.6666666665,100663296,100663296,5637144575.999999,176160767.99999997,229092010.66666663,50331648,1024,65536,16384,32768,16,4.667,4.121
16,32,8,2,wnli,fc7/MatMul,245854,94,4306638402.782608,2185707.674858223,100663296,100663296,3623878656.0,113246208.0,165763563.6748582,50331648,1024,65536,16384,32768,16,3.0,3.565
16,32,8,2,wnli,fc8/MatMul,344169,105,4411678363.826087,2449073.267994765,100663296,100663296,4367238380.307693,136476199.3846154,189256920.65261012,50331648,1024,65536,16384,32768,16,3.615,3.652
16,32,8,2,wnli,fc9/MatMul,442428,60,3733693160.727273,2003547.97738147,301989888,301989888,5976220941.473684,93378452.21052632,246376944.1879078,150994944,1024,65536,16384,32768,16,4.947,3.091
16,32,8,2,wnli,fc10/MatMul,1769517,45,22709639577.6,12366301.27304348,1207959552,1207959552,15125754390.26087,472679824.69565225,1089025901.9686956,603979776,1024,65536,16384,32768,16,3.13,4.7
16,32,8,2,wnli,fc11/MatMul,1474635,75,19327352832.0,10362879.999999996,603979776,603979776,19327352832.0,603979776.0,916332544.0,301989888,1024,65536,16384,32768,16,4.0,4.0
16,32,8,2,wnli,fc12/MatMul,245842,82,3178840926.315789,1891859.9848904556,100663296,100663296,3404249646.545454,106382801.45454544,158606309.4394359,50331648,1024,65536,16384,32768,16,2.818,2.632
16,32,8,2,wnli,fc13/MatMul,688274,146,6643777536.0,3444080.64,100663296,100663296,5315022028.8,166094438.4,219870167.04,50331648,1024,65536,16384,32768,16,4.4,5.5
16,32,8,2,wnli,fc14/MatMul,294995,83,3355443200.0,1919741.4141414145,100663296,100663296,4392580189.09091,137268130.90909094,189519520.32323235,50331648,1024,65536,16384,32768,16,3.636,2.778
16,32,8,2,wnli,fc15/MatMul,294999,87,3433148200.4210525,2007198.847645429,100663296,100663296,4294967296.0,134217728.0,186556574.84764543,50331648,1024,65536,16384,32768,16,3.556,2.842
16,32,8,2,wnli,fc16/MatMul,1572950,86,15966074078.608694,7894796.098298675,402653184,402653184,22226455756.8,694576742.4,903798130.4982986,201326592,1024,65536,16384,32768,16,4.6,3.304
16,32,8,2,wnli,fc17/MatMul,1917116,188,25367150592.0,13397529.599999998,301989888,301989888,19971597926.4,624112435.1999999,788504908.8,150994944,1024,65536,16384,32768,16,4.133,5.25
16,32,8,2,wnli,fc18/MatMul,589863,39,5176969508.571428,2640666.1224489794,301989888,301989888,5435817984.0,169869312.0,323504922.122449,150994944,1024,65536,16384,32768,16,4.5,4.286
16,32,8,2,wnli,fc19/MatMul,295017,105,4553078311.384615,2447152.8864981174,100663296,100663296,3953322170.181818,123541317.8181818,176320118.7046799,50331648,1024,65536,16384,32768,16,3.273,3.769
16,32,8,2,wnli,fc20/MatMul,344163,99,4082070210.206897,2303495.373232924,100663296,100663296,4116010325.333333,128625322.66666666,181260466.0398996,50331648,1024,65536,16384,32768,16,3.407,3.379
16,32,8,2,wnli,fc21/MatMul,393330,114,5296438035.692308,2685618.7455621306,100663296,100663296,4282765684.363637,133836427.63636364,186853694.38192576,50331648,1024,65536,16384,32768,16,3.545,4.385
16,32,8,2,wnli,fc22/MatMul,1572973,109,18583993107.692307,10175253.423499577,402653184,402653184,17946827629.714287,560838363.4285715,772340208.852071,201326592,1024,65536,16384,32768,16,3.714,3.846
16,32,8,2,wnli,fc23/MatMul,1917112,184,26091926323.2,13152381.289411765,301989888,301989888,16200869285.647058,506277165.1764706,670424490.4658823,150994944,1024,65536,16384,32768,16,3.353,5.4
16,32,8,2,wnli,fc24/MatMul,393318,102,4758628538.181818,2383127.2727272725,100663296,100663296,4460158345.846154,139379948.3076923,192094723.5804196,50331648,1024,65536,16384,32768,16,3.692,3.939
16,32,8,2,wnli,fc25/MatMul,344171,107,5051467217.454545,2513657.6528925616,100663296,100663296,3991518519.652174,124734953.73913044,177580259.392023,50331648,1024,65536,16384,32768,16,3.304,4.182
16,32,8,2,wnli,fc26/MatMul,344163,99,4196070022.7368417,2309822.673905817,100663296,100663296,4252017623.04,132875550.72,185517021.39390585,50331648,1024,65536,16384,32768,16,3.52,3.474
16,32,8,2,wnli,fc27/MatMul,442445,77,5116063984.941176,2639857.826989619,301989888,301989888,5058330624.0,79036416.0,232671217.8269896,150994944,1024,65536,16384,32768,16,4.188,4.235
16,32,8,2,wnli,fc28/MatMul,1376346,90,16725593796.923077,8302579.881656804,402653184,402653184,20937965568.000004,654311424.0000001,863940595.8816569,201326592,1024,65536,16384,32768,16,4.333,3.462
16,32,8,2,wnli,fc29/MatMul,1769553,81,22169610601.41176,11209717.370242216,603979776,603979776,20043180714.666664,626349397.3333333,939549002.7035756,301989888,1024,65536,16384,32768,16,4.148,4.588
16,32,8,2,wnli,fc30/MatMul,393315,99,4563402752.0,2290830.5491698594,100663296,100663296,4831838207.999999,150994943.99999997,203617422.54916984,50331648,1024,65536,16384,32768,16,4.0,3.778
16,32,8,2,wnli,fc31/MatMul,442412,44,5458187605.333334,2975493.1054131063,301989888,301989888,4274318414.769231,133572450.46153846,287542887.5669516,150994944,1024,65536,16384,32768,16,3.538,4.519
16,32,8,2,wnli,fc32/MatMul,295018,106,4831838208.0,2492006.4000000004,100663296,100663296,3623878656.0,113246207.99999996,166069862.39999998,50331648,1024,65536,16384,32768,16,3.0,4.0
